Nom du Produit,Type,Plant?,Catégorie,Climate change,Ozone depletion,"Ionising radiation, HH","Photochemical ozone formation, HH",Respiratory inorganics,Acidification terrestrial and freshwater,Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Ecotoxicity freshwater,Land use,Water scarcity,"Resource use, energy carriers","Resource use, mineral and metals",Climate change - fossil,Climate change - biogenic,Climate change - land use and transform.
"Haricot français, moyenne conventionnelle, nationale, à la  de la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.5822965374596483,1.6255464269727036e-08,0.003768126018831288,0.0005292001711888163,2.882621460090436e-08,0.004348529941823274,5.533513274444335e-05,0.0019578410405431314,0.01900597239582354,2.0425840618615156,175.5682732393529,5.208522485951989,0.65292224615373,2.89322483324003e-07,0.10685965482388743,2.69881735918422e-05,0.4754098944621691
"Soja, moyenne nationale, aliment pour animaux, à la  de la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.2595293819557447,4.4727585548257274e-08,0.1638253008968372,0.0012649699860818146,1.7697264237971823e-08,0.0030933226259832027,0.0004969695415581723,0.009461881812521443,0.01274964598263124,6.274053770449326,498.69988956709176,1.7949113067298956,4.908078224247596,7.014336825545393e-07,0.25927775901527494,0.0001248277141204749,0.00012679522634926327
"Féverole, conventionnel, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.17814007199124218,2.0948118508492312e-08,0.009661654965194683,0.0009567995863476328,9.066769438689231e-09,0.0017013827089110783,0.00012364669409072027,0.007404180102127068,0.007081868755819004,15.189624209951493,273.7447766291766,0.03293477306980442,1.4158237944415188,4.1946176761649507e-07,0.17796840940721653,5.737654117867101e-05,0.00011428604284702433
"Féverole, conventionnel, protection intégrée, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.17514851908405213,2.0027665202602193e-08,0.00936499228226904,0.0009252497757245545,8.984151975261754e-09,0.0016734952163228746,0.00012312133322446738,0.007393039236857949,0.006964952729177117,15.088119370811505,273.7387382275424,0.032891893797608165,1.3709073039572381,4.0822729547679154e-07,0.1749795892729091,5.57536774419906e-05,0.00011317613370102695
"Pois de printemps, conventionnel, 15% d'humidité, aliment pour animaux, à la ferme, production / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.1953280806604348,4.185008118331246e-08,0.024515304277143955,0.001244404048572094,1.1186733765735943e-08,0.002153732397804957,0.00017353843085827732,0.008149726930862161,0.008875273384504029,20.94341387115064,307.54980528762195,0.9162219823577087,2.034419587151222,5.643421128451744e-07,0.19515864338699054,7.314680270329479e-05,9.629047074098733e-05
"Pois d'hiver, conventionnel, 15% d'humidité, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.21202015953374775,4.4775832334937834e-08,0.023183488806479725,0.0013628592486356066,1.3043394950644743e-08,0.002469610980200601,0.00027880187358696374,0.009660314205975308,0.010185469456584287,23.558609666936267,366.0988841797559,0.7480536346829196,2.1426870300142387,6.243951237988047e-07,0.21183025254638896,7.962991143637609e-05,0.00011027707592242549
"Palmier à huile, fruit, aliments pour animaux moyen, animal, à la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,1.0535922237030861,4.680611973606544e-09,0.002388273460331744,0.0006380489775380572,1.6769515676348504e-08,0.002168065763386036,2.6542581838801607e-05,0.002786378451899919,0.009045662247009846,0.4860682423827981,53.34372133094273,0.021849146431818598,0.5557829859851744,3.4683467734970424e-07,0.09745017403736381,8.717863939407127e-05,0.9560548710263284
"Palmier à huile, fruit, la déforestation, sur des terres récemment transformé, aliments pour animaux, à la  de la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,1.558757504858231,4.579436549327507e-09,0.0022938916319325577,0.0008502023242419503,1.7365420499014147e-08,0.0021676716675802375,2.5716146299951695e-05,0.0014219680232372403,0.009033218453727603,0.4825884464184053,53.47946202203884,0.02159190483747073,0.5367443890581767,3.283313803106381e-07,0.09698581857760454,7.789159417969784e-05,1.4616937946864466
"Palmier à huile, fruit, sans déforestation, l'alimentation animale, à la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.09848901565448268,4.871901786880366e-09,0.0025667187938657994,0.00023693601591133498,1.5642853514376205e-08,0.0021688108703489207,2.8105102589625945e-05,0.005366034707236427,0.009069189411934932,0.4926474045163198,53.08707984277041,0.02233550660178661,0.5917787792038602,3.818183926222128e-07,0.09832811914926225,0.00010473742066513876,5.615908455530686e-05
"Graine de tournesol, moyenne à partir de deux études de cas optimisés, scénario de base, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.42800136789475485,3.468580650239495e-08,0.017263847722275665,0.00198111102391225,3.205436544800525e-08,0.005489502712963191,0.0007177953423285702,0.012710309348723215,0.023547031271305995,3.6245432781049782,606.9121243197313,0.13812322793946485,2.706395490696997,8.207564579607961e-07,0.4276358571043901,0.00012366496036652835,0.00024184582999827695
"Graine de tournesol,  moyenne de deux études de cas optimisé, levier légumineuse dans rotation, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.4300329291346635,3.492697061120953e-08,0.017541148138476466,0.0019857285060184728,3.226458774214599e-08,0.005510474379933304,0.000719503368202491,0.013147723293517051,0.02356550952822868,3.6628014301866427,606.9959588053117,0.14163404335145247,2.7380473849984415,8.228761846607182e-07,0.4296491513617109,0.00012670278964145131,0.0002570749833112343
"Graine de tournesol,  moyenne à partir de deux études de cas optimisé, levier culture intermédiaire, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.43748954798691986,4.6776540947053716e-08,0.022390215280630968,0.002503582673836576,2.509725915703669e-08,0.004788302640340954,0.0007255842886720492,0.01044806821598731,0.020421648868222484,3.846793464599124,612.9799236944817,0.13256736700727956,3.4203042212013957,9.758165091267654e-07,0.4371244698819747,0.00012867370860349532,0.00023640439634166636
"Graine de tournesol,  conventionnel, 9% d'humidité, moyenne nationale, aliment pour animaux, à la ferme, la production / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.47636463630412523,4.747662436594263e-08,0.04215163650522991,0.0025966503352237817,5.738609683879911e-08,0.009920696294955898,0.0005325711793679702,0.011566993464013506,0.046817301420711714,9.135677540121407,627.8627712285224,0.623717754457914,3.8057518703540993,1.0738255483930535e-06,0.4683815685819174,0.0077420962511292445,0.00024097147107858435
"Colza, moyenne à partir de 7 cas d'étude optimisés, scénario de base, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.6228840240084509,6.979361087682477e-08,0.021804053267908886,0.002517792982424808,9.551135554596073e-08,0.014829025862440644,0.0002780588476134994,0.01020728688870588,0.06397283543685818,1.6064783001089809,349.4792786791438,0.27199302551921817,4.2496905109149425,1.162656630401996e-06,0.6223208286955201,0.0002352355719146416,0.0003279597410159431
"Colza, moyenne à partir de 7 cas d'étude optimisés, levier légumineuse dans rotation, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.6235158837650043,6.957185688861789e-08,0.02160752475686662,0.002513729736658002,9.526993178314847e-08,0.014810779522409038,0.0002763309283819658,0.01075582656050926,0.06396185878457981,1.5757696919275217,349.38785128836713,0.2686060819224497,4.222008774838365,1.1614847792957589e-06,0.6229673281164857,0.0002328943137620174,0.00031566133475676496
"Colza, moyenne à partir de 7 cas d'étude optimisés, levier culture intermédiaire, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.6147823779757354,6.979371699840994e-08,0.02180423308650359,0.0025178047148523564,9.551149104084024e-08,0.01482904015373855,0.00027805972153527374,0.007897726601958435,0.0639728639158764,1.606537461842715,349.4792923123157,0.27199460385498264,4.24976051639714,1.162668015256966e-06,0.6142191636860742,0.00023525275648360867,0.0003279615331775791
"Colza, conventionnel, 9% d'humidité, moyenne nationale, aliment pour animaux, production / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.6822271423504227,6.633854395140713e-08,0.033703951284023606,0.0031565692042561442,1.1056642233190637e-07,0.01779154285679532,0.00024702256054727955,0.011477388401070205,0.08123137832550674,5.316035922715077,414.74335847359475,0.21091377458075744,4.030507466275292,1.1921270771624182e-06,0.675516176099723,0.0063934349733360055,0.0003175312773634368
"Algue production optimisée, 1 kg d'algues (Laminaria), poids frais / FR U",conv,1,Agricultural\Plant production\Other\Transformation,0.10640821141754173,9.2388465582005e-09,0.026641158578477965,0.0007271498653987061,8.574156103616835e-09,0.0010408290613470694,2.2896587407883154e-05,0.0002551280939104122,0.002513537703969817,0.06534081281942149,0.38351977480136895,0.05819641805537222,2.173901558632246,1.287667336110433e-07,0.10542445168920801,0.0009562008102013515,2.7558918132358087e-05
"Algue production non optimisée, 1 kg d'algues (Laminaria), poids frais / FR U",conv,1,Agricultural\Plant production\Other\Transformation,0.9175680326296487,1.7209516652150866e-07,0.18442740366769614,0.005444851512724355,1.1911360614464156e-07,0.017347182271887963,0.0003289377594856961,0.0016951720054388863,0.01710020317765568,0.5883044484934987,4.255189364677299,0.513509295895612,17.911253875923546,5.369027477041249e-06,0.9112297577769751,0.005676120923278452,0.0006621539293952085
"Pomme de terre fécule, moyenne conventionnel, national, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.058451473149438396,7.12837054305864e-09,0.004568391172547072,0.00037780067700660575,7.000987830512522e-09,0.0011577571924193987,1.9760780844297886e-05,0.0008255476908268328,0.004940910502075612,0.884663735815014,37.25790592952665,0.047545069836727016,0.5435499078608657,3.205950054102833e-07,0.05839579134282814,2.5529470750313512e-05,3.0152335859945485e-05
"Betteraves, moyen conventionnel, national, aliments pour animaux, à la ferme, la production / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.02861359112223588,2.078408899588697e-09,0.00215421549147449,0.00011752866206422811,3.7813262537353225e-09,0.0006026261463394739,9.836525661486104e-06,0.0002935078461818302,0.0027134715523384713,0.047703752684427,19.369047002035455,0.07033327628107922,0.18463351224125546,6.260923566373341e-08,0.028430000847425765,0.00017329405950304604,1.0296215307060429e-05
"Pommes de terre, conventionnel, pour le marché frais, variétés à chair ferme, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.07395661392882558,9.972884093108737e-09,0.015366393633044137,0.00046752684828789854,8.896157506984766e-09,0.0014514494923746227,2.6886565133761853e-05,0.0009705157106832352,0.006146901085164739,1.1908585557777827,44.192408156293084,0.7939710483487135,0.8847380045977076,4.283150444175952e-07,0.07388115347047013,3.6303199614063615e-05,3.9157258741385005e-05
"Pommes de terre, conventionnel, pour le marché frais, autres variétés, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.06422390516400808,8.207912808998145e-09,0.01243492388372899,0.00039745255114688216,8.074653331844103e-09,0.0013109757524836663,2.231005652073509e-05,0.0007898313623867451,0.005590337777322106,0.948947502236121,37.89658679174177,0.6377325440044961,0.7334567256766473,3.4811514811630535e-07,0.0641586209650677,3.080480494660102e-05,3.4479393993780106e-05
"Pommes de terre, conventionnel, à usage industriel, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.06437485477470553,8.205014753303728e-09,0.011908614632960432,0.00039964561282863713,8.075772266927507e-09,0.0013125113808053228,2.2299045772381844e-05,0.0007905183565710696,0.005598071437644917,0.9491366264171985,37.89647812991107,0.5992089693519975,0.7250370192142335,3.4914608676146617e-07,0.06430965708534929,3.067284763709578e-05,3.4524841719143994e-05
"Pommes de terre, conventionnel, mélange de variétés, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.06311168465208947,7.99119290021581e-09,0.010714250751277412,0.0003941362335897184,7.860233533401142e-09,0.001280762016400877,2.179711837590874e-05,0.0007971669864463737,0.0054626177471631945,0.9361437037226016,37.76882019398616,0.5089084482682427,0.693117844304015,3.42899782395746e-07,0.06304834515429866,2.9712790060682054e-05,3.362670773011505e-05
"Luzerne, conventionnel, pour l'alimentation des animaux, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.20307875103947187,1.1124765480061566e-08,0.006758834201981116,0.0004871473976192002,2.1550046852347044e-09,0.0004708032487446515,2.2771158360047927e-05,0.004054573726506836,0.0016810077061961098,0.2891286932771658,198.3333030116886,0.016880074734822222,1.1598668819815106,2.764854781619805e-07,0.20298065635667706,6.509844082176218e-05,3.299624197304355e-05
"Luzerne, moyenne conventionnelle, nationale, à la  de la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.18602400020854085,1.0823528538639992e-08,0.006211020827620298,0.0004885941484488297,2.2510023174533675e-09,0.0004789957220257548,2.222146899172149e-05,0.003642312679508257,0.0017370309949129253,0.25499430918504995,179.9586310348527,0.017880623917760356,1.0421874841851209,2.5894594647999005e-07,0.18592546116707973,5.7160559549496156e-05,4.137848191161974e-05
"Herbe enrubannée, système de production d'agneau à l'intérieur, conventionnel, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19670267585533893,1.1426435131797655e-08,0.007949821898384845,0.0011904769586047448,4.501525699550349e-08,0.007010298868053368,3.749357576221958e-05,0.0016746461539178371,0.031083811119896564,0.5489550410736719,195.44683181326465,0.042565212459633794,1.1456905378797555,3.706668321256805e-07,0.19646507324290866,7.433343179581249e-05,0.00016326918063446684
"Herbe enrubannée, prairie permanente, avec le trèfle, la région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.2470685040480432,8.019946426715382e-09,0.004859360547555661,0.0018982459370969795,7.917716414179743e-08,0.012611922964082567,1.7389277717584456e-05,0.002627982980544029,0.05758233030144795,0.9639529471424856,132.5582686253924,0.00959331418380078,0.7182321480856417,2.3013373838024947e-07,0.2469825830342445,3.3922954822919276e-05,5.19980589758259e-05
"Herbe enrubannée, prairie permanente, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.29430800202202906,9.55336018350336e-09,0.005788470284248302,0.002261190560269922,9.431583792570917e-08,0.01502332263481516,2.071410761718661e-05,0.003130453326424047,0.06859207185508485,1.148260750636128,157.90340958656748,0.011427555855742809,0.8555581347996166,2.741353091585532e-07,0.294205652910392,4.040902378506146e-05,6.194008785200382e-05
"Herbe enrubannée, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1717782930002988,1.0244158724215664e-08,0.007863756273963456,0.001037336664607805,1.7168940343921053e-08,0.0028567993014226322,4.136222642590367e-05,0.0009037567286055362,0.012281871498192806,0.4442894203205679,178.73824997201982,0.05148470310847741,1.1201847748114888,3.511054869789582e-07,0.1714933339403706,8.352008080260263e-05,0.0002014389791255793
"Herbe enrubannée, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19574136487384036,1.1673218866243753e-08,0.008960750274181351,0.0011820451293205947,1.9564007521898025e-08,0.0032553228039710882,4.713225701231721e-05,0.0010298307922460084,0.013995192572190698,0.5062677944552868,203.6722358431163,0.0586668191921108,1.276450550897691,4.0008470241252276e-07,0.19541665402505223,9.517113207456564e-05,0.0002295397167135975
"Herbe enrubannée, prairie permanente, sans trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.22788367612700502,7.894033604092053e-09,0.004780819455327044,0.001427316108348581,1.3781048888968197e-07,0.020735554403367277,1.4946079772952428e-05,0.0033659468513788137,0.0933739970358044,1.3055863156148966,125.70461752460098,0.006294570554683562,0.6850605607024556,2.741157787484106e-07,0.22784246338153585,2.232118096904776e-05,1.889156450010978e-05
"Herbe  enrubannée, prairie permanente, sans le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.25967344894672234,8.995251291862906e-09,0.005447743769345166,0.0016264267054632096,1.570350520897927e-07,0.023628164242637015,1.703105790127929e-05,0.003835496437146159,0.10639966962229916,1.4877156066431736,143.24041166928282,0.007172663147061276,0.780626508920448,3.123549298838139e-07,0.2596264870232602,2.543498571422993e-05,2.1526937747875096e-05
"Herbe enrubannée, prairie temporaire, avec trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.166844746214761,9.152132048438294e-09,0.004870382051559147,0.0010144346842121945,8.319271501587906e-08,0.012583632475006892,1.42808748369393e-05,0.0025561440542901884,0.05657918530370344,0.536992478288902,149.40215601899718,0.007009148886096001,0.7285304820488934,2.586919558144226e-07,0.16680067501750628,2.5229448206398555e-05,1.8841749048282457e-05
"herbe  enrubannée, prairie temporaire, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1987454616910233,1.0902019696099698e-08,0.005801599099817255,0.0012083945958335657,9.90991621269151e-08,0.014989623004228209,1.7011378105762093e-05,0.003044878797470473,0.06739712553377153,0.6396654401377402,177.9678482498296,0.0083492981531182,0.8678255102166418,3.0815385776614033e-07,0.1986929640808535,3.0053318703461965e-05,2.2444291466314067e-05
"Herbe enrubannée, prairie temporaire, sans trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19320747407201086,9.834682194861135e-09,0.005368369003120605,0.0012799402913048845,5.596222070062402e-08,0.008830797032450868,1.6760171392720368e-05,0.0032465296680107094,0.04004890525978732,0.4149778656737242,158.17257112490023,0.009621276709267837,0.7963748606956637,2.7254133463277776e-07,0.19313036043296575,3.462718153113572e-05,4.248645751393972e-05
"Herbe  enrubannée, prairie temporaire, sans trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.22015991670505627,1.1206620361044265e-08,0.00611725647905593,0.0014584919619419158,6.376895048836107e-08,0.01006269321847776,1.909821530200485e-05,0.0036994205566982033,0.045635727543527634,0.4728672779352086,180.23764479682384,0.010963444810209933,0.907469153762709,3.105608508140502e-07,0.22007204571336447,3.9457673354729144e-05,4.841331833713434e-05
"Ballot de Foin, prairie permanente, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.23119713553052484,8.55746225930117e-09,0.004890647103708599,0.001375125135120958,1.2901388255255267e-07,0.019441359676996076,1.5679338709351457e-05,0.0027055073163790282,0.08757043355291327,1.3869993997948307,137.72225850210643,0.004535322137710303,0.6181565112163574,2.8574958123108275e-07,0.2311635890383962,1.4489206984128575e-05,1.905728514454018e-05
"Ballot de Foin, prairie permanente, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.25336894082790207,9.378122889968153e-09,0.005359660160954254,0.001506999635579058,1.4138631388934252e-07,0.021305786070020004,1.7182987291578264e-05,0.002964965468019777,0.09596843813063766,1.5200126422351545,150.9298230924584,0.004970259530717309,0.677437720642006,3.1315296607114365e-07,0.25333217722717827,1.587872193390651e-05,2.0884878789901565e-05
"Ballot de Foin, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.18364630239236493,9.752185681945112e-09,0.006934148570756499,0.0011428281032689394,1.9095866485926203e-08,0.0032771290430419213,3.616271774311552e-05,0.000970014654995424,0.01458072094751174,0.3808981583362006,181.25553549788185,0.038184168985782974,0.884603789774326,3.2670861052480725e-07,0.1834140969195916,6.318366467079495e-05,0.00016902180810254337
"Ballot de Foin, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.199715353851697,1.0605501929115304e-08,0.007540886570697694,0.001242825562304972,2.076675480344474e-08,0.003563877834308089,3.9326955545638135e-05,0.0010548909373075236,0.015856534030419013,0.4142267471906188,197.11539485394655,0.0415252837720399,0.9620066213795795,3.552956139457278e-07,0.19946283040005594,6.871223532948951e-05,0.00018381121631151593
"Ballot de Foin, prairie permanente, sans le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.2534711669450722,1.2793520050635346e-08,0.00574604101336971,0.0017823598118511925,2.79665583473468e-08,0.005091559671498672,2.3912979815341696e-05,0.0037454015411592673,0.02363928233885936,0.6534071351124638,130.49422893696544,0.020150232065818285,0.7505616503429506,2.9889965877610345e-07,0.2533190746635568,4.8608106535080006e-05,0.00010348417498035649
"Ballot de Foin, prairie permanente, sans le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.275649894052766,1.3912953055065945e-08,0.006248819602039563,0.0019383162953881723,3.0413632202739644e-08,0.0055370711427548056,2.6005365549184102e-05,0.0040731241760107026,0.025707719543509547,0.7105802594348046,141.91247396894994,0.02191337737157669,0.8162357947479594,3.250533789190125e-07,0.2754844936966179,5.2861315856899535e-05,0.00011253904029113772
"Ballot de Foin, prairie temporaire, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.17887383227772227,1.0210903655487403e-08,0.005102377967517164,0.0010296351814294458,8.107384343059006e-08,0.012296846742368871,1.5397735915447713e-05,0.002802198304886076,0.055324579537589576,0.6425878727454014,169.62914833155585,0.005087800423322917,0.6627416085356093,2.7966737687668866e-07,0.1788378493228987,1.661020733165605e-05,1.9372747491882583e-05
"Ballot de Foin, prairie temporaire, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19602783279315575,1.119012931604865e-08,0.005591696014602059,0.0011283771953285292,8.884882501558361e-08,0.013476114344962044,1.6874378789739143e-05,0.0030709291223246504,0.0606302067152444,0.7042120497416858,185.89658365655205,0.0055757204839210475,0.7262985287941741,3.0648747831916307e-07,0.19598839907296464,1.8203126214761866e-05,2.123059397635413e-05
"Ballot de Foin, prairie temporaire, sans trèfle, dans la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.21144644755692069,1.0287275493233725e-08,0.005436060361735526,0.0013715107454546085,5.520870283269064e-08,0.00878888114728078,1.7395133395576186e-05,0.003915659975542824,0.039980227529919296,0.3823603256834679,159.8152685024922,0.008653711232110733,0.7082760856736483,2.8034745900722703e-07,0.2113626987691029,2.961199397237027e-05,5.413679384542474e-05
"Ballot de Foin, prairie temporaire, sans trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.22994801171815132,1.118741209889168e-08,0.005911715643387385,0.0014915179356818863,6.003946433055105e-08,0.009557908247667847,1.89172075676891e-05,0.004258280223402821,0.04347849743878723,0.41581685418077147,173.79910449646025,0.009410910964921228,0.7702502431700928,3.048778616703593e-07,0.2298569349113995,3.220304344495265e-05,5.887376330689941e-05
"Ensilage d'herbe, silo horizontal, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19935462902130474,1.5329928796165776e-08,0.00878039896938348,0.0013742255223885376,1.8915210762357004e-08,0.0033572525122866383,3.7898981646341927e-05,0.0010782128691618723,0.014790774397284002,0.24580172625654298,145.37856820551005,0.047447163872554377,1.2702304916767189,3.414026431405066e-07,0.19907451721011646,7.672581999491204e-05,0.00020338599119334799
"Ensilage d'herbe, silo horizontal, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.26045682281633453,2.0028551972190585e-08,0.011471591253499515,0.0017954256450006228,2.4712722861019422e-08,0.004386250407302491,4.9515019520945735e-05,0.0014086851135599856,0.01932414675005154,0.32113995535417317,189.93709936049888,0.06198971959949286,1.6595561373756327,4.4604255326307185e-07,0.26009085673501714,0.00010024228382335266,0.00026572379749410915
"Ensilage d'herbe, silo horizontal, prairie temporaire, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.19204821549389686,1.5659193245901695e-08,0.006562665361379805,0.0013510775968752784,8.248044631931609e-08,0.012709496450726427,1.4914788347724628e-05,0.0027104315850293805,0.05725851348512628,0.6130500319927239,152.40670503819194,0.00660906389079544,1.0058900759155538,2.8908540862079036e-07,0.1920052338276905,2.0747182648021527e-05,2.2234483558368793e-05
"Ensilage d'herbe, silo horizontal, prairie temporaire, avec le trèfle, la région du nord-ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.28645911823069653,2.3357252645586972e-08,0.009788871653034121,0.0020152673434991647,1.2302783372989188e-07,0.018957484905903536,2.224689829946605e-05,0.0040428797522298245,0.08540679871441434,0.9144254277203469,227.32984123496715,0.009858079699510289,1.5003856372356397,4.31199795498771e-07,0.2863950067773831,3.094649763778889e-05,3.316495567566288e-05
"herbe pâturée, prairie permanente, avec le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.24215643309477422,2.231485432647691e-09,0.0013010299097299203,0.0007242763495904784,7.473615210633835e-08,0.011239121001523916,1.1943170439696596e-05,0.003176933821702907,0.05070137780145774,2.2785670495991885,136.8788669986098,0.0012071634380333405,0.16228815455063808,8.971802735868169e-08,0.24214721673252604,4.062205578732303e-06,5.154156669384716e-06
"Herbe pâturée, prairie permanente, sans trèfle, Auvergne, sur le champ / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1734688827432293,7.03645447333549e-10,0.0003556743867954992,0.00046721686032390295,1.5902225250624884e-08,0.002612397596894762,2.1111702782888093e-05,0.0019121298835643274,0.012064720995739962,1.5677505557795905,279.7841461660047,0.00032987188024070164,0.049165397034569354,1.9583019544480842e-08,0.17346674911493123,1.0215118276414889e-06,1.1121164703856388e-06
"herbe pâturée, prairie permanente, sans le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.2149703020667763,1.6038619868054378e-09,0.000956416664962369,0.0006478737423824076,1.941631117577748e-08,0.0032225726104118235,1.2086024012596769e-05,0.003045979301933373,0.01490283964629565,1.466304704793107,137.00415417127618,0.0025492780607084846,0.13054042737877924,3.945158016665277e-08,0.2149414736328623,8.900740727006504e-06,1.9927693186990848e-05
"herbe pâturée, prairie temporaire, avec le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.18070844103343442,5.079427182157337e-09,0.002070544213574421,0.000600415706902821,3.196866849022525e-08,0.0049850034878750555,1.3069789711750957e-05,0.0035888556562240002,0.022581197139630225,1.2012634270653193,196.27844677379485,0.0023771863343175683,0.2811133532170608,1.0891013775811791e-07,0.18069288870036307,8.233414463935095e-06,7.318918607359402e-06
"herbe pâturée, prairie temporaire, sans trèfle, dans la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.18633228282010167,5.213834694008205e-09,0.002150809423920615,0.0006242639108613432,3.8267439671431826e-08,0.005906348043759542,1.3225592723833444e-05,0.003923959255612641,0.026705998825441758,1.2891604743654559,196.27984864066116,0.0024516655097392924,0.29095830461910266,1.1461739787152014e-07,0.18631614845195027,8.487127338419706e-06,7.647240812988265e-06
